,folder_name,train_rmse,train_mae,train_r2,validation_rmse,validation_mae,validation_r2,test_rmse,test_mae,test_r2
8,PRE_ConvLSTM_EncoderDecoder_Run,0.06055814027786255,0.04149537533521652,0.991480827331543,0.04838230833411217,0.03540859371423721,0.995107889175415,0.3555699586868286,0.248660147190094,0.7840371131896973
11,PRE_ConvLSTM-MultiTask,0.1179383397102356,0.07961124181747437,0.9671659469604492,0.09711237996816635,0.07066944986581802,0.9802906513214111,0.38388317823410034,0.2559729218482971,0.748274564743042
15,PRE_XGB_Local_Mean,26.834342250314236,19.532907606473444,0.9343606685545837,45.74289950984109,36.074130717519814,0.8333592284104736,66.6843699345246,48.47954725267537,0.7265416119245334
2,PRE_Forecasting_Global_XGBoost,17.626289260371674,12.151926203056519,0.9831108275938925,56.20980885599637,38.08939441312446,0.8193776761485189,67.09133635677838,46.99395614156373,0.7896773561490561
22,PRE_LSTM_Global_LocalMean,72.02321244410459,54.13414737228402,0.5769242420709274,65.37565538340004,50.86981507634881,0.5776468100281775,78.96018455368596,59.61047643897459,0.5456152535783952
12,PRE_SARIMA_Global_Mean,4065.0956420540756,39.94056705178459,0.7334419345078671,3625.6499798329537,41.39137965737345,0.6919532536775092,5263.6896417529215,48.36682058410304,0.6846281694822167
18,PRE_SARIMA_Global_Mean,4065.0956420540756,39.94056705178459,0.7334419345078671,3625.6499798329537,41.39137965737345,0.6919532536775092,5263.6896417529215,48.36682058410304,0.6846281694822167
6,PRE_LSTM_Global_Run,18075.938116314297,104.51385621231583,0.018472030207305257,19076.156516735668,106.98532681916515,0.010470555665672232,16323.513173749823,104.3637641679184,0.01273484075127207
